href,ticker,fair_value
/stocks/us/banks/nyse-jpm/jpmorgan-chase,JPM, ($182.25)
/stocks/us/banks/nyse-bac/bank-of-america,BAC, ($53.44)
/stocks/us/banks/nyse-wfc/wells-fargo,WFC, ($71.4)
/stocks/us/banks/nyse-c/citigroup,C, ($93.85)
/stocks/us/banks/nyse-usb/us-bancorp,USB, ($84.21)
/stocks/us/banks/nyse-pnc/pnc-financial-services-group,PNC, ($264.42)
/stocks/us/banks/nyse-tfc/truist-financial,TFC, ($82.27)
/stocks/us/banks/nyse-mtb/mt-bank,MTB, ($373.15)
/stocks/us/banks/nasdaq-fitb/fifth-third-bancorp,FITB, ($64.62)
/stocks/us/banks/nyse-frc/first-republic-bank,FRC, ($156.3)
/stocks/us/banks/nasdaq-hban/huntington-bancshares,HBAN, ($29.69)
/stocks/us/banks/nyse-rf/regions-financial,RF, ($51.41)
/stocks/us/banks/nyse-nu/nu-holdings,NU, ($0.71)
/stocks/us/banks/nyse-cfg/citizens-financial-group,CFG, ($79.6)
/stocks/us/banks/nyse-key/keycorp,KEY, ($32.4)
/stocks/us/banks/nasdaq-sivb/svb-financial-group,SIVB, ($399.16)
/stocks/us/banks/nyse-fhn/first-horizon,FHN, ($41.1)
/stocks/us/banks/nyse-rkt/rocket-companies,RKT, ($0.14)
/stocks/us/banks/nyse-bap/credicorp,BAP, ($200.87)
/stocks/us/banks/nasdaq-fcnc.a/first-citizens-bancshares,FCNC.A, ($1495.08)
/stocks/us/banks/nasdaq-ewbc/east-west-bancorp,EWBC, ($199.54)
/stocks/us/banks/nyse-cfr/cullen-frost-bankers,CFR, ($207.71)
/stocks/us/banks/nyse-cma/comerica,CMA, ($150.25)
/stocks/us/banks/nyse-wbs/webster-financial,WBS, ($118.39)
/stocks/us/banks/nasdaq-cbsh/commerce-bancshares,CBSH, ($90.17)
/stocks/us/banks/nasdaq-sbny/signature-bank,SBNY, ($519.89)
/stocks/us/banks/nasdaq-zion/zions-bancorporation-national-association,ZION, ($114.56)
/stocks/us/banks/nyse-wal/western-alliance-bancorporation,WAL, ($208.61)
/stocks/us/banks/nasdaq-bokf/bok-financial,BOKF, ($170.38)
/stocks/us/banks/nasdaq-ssb/southstate,SSB, ($160.67)
/stocks/us/banks/nyse-pb/prosperity-bancshares,PB, ($114.08)
/stocks/us/banks/nyse-gbci/glacier-bancorp,GBCI, ($63.37)
/stocks/us/banks/nyse-uwmc/uwm-holdings,UWMC, ($17.57)
/stocks/us/banks/nasdaq-vly/valley-national-bancorp,VLY, ($27.45)
/stocks/us/banks/nasdaq-pnfp/pinnacle-financial-partners,PNFP, ($160.3)
/stocks/us/banks/nyse-snv/synovus-financial,SNV, ($79.84)
/stocks/us/banks/nasdaq-onb/old-national-bancorp,ONB, ($32.5)
/stocks/us/banks/nasdaq-ubsi/united-bankshares,UBSI, ($54.91)
/stocks/us/banks/nasdaq-wtfc/wintrust-financial,WTFC, ($183.05)
/stocks/us/banks/nasdaq-ffin/first-financial-bankshares,FFIN, ($35.87)
/stocks/us/banks/nasdaq-ozk/bank-ozk,OZK, ($103.8)
/stocks/us/banks/nyse-homb/home-bancshares-conway-ar,HOMB, ($42.2)
/stocks/us/banks/nyse-cade/cadence-bank,CADE, ($55.16)
/stocks/us/banks/nasdaq-bpop/popular,BPOP, ($220.99)
/stocks/us/banks/nyse-fnb/fnb,FNB, ($27.26)
/stocks/us/banks/nasdaq-hwc/hancock-whitney,HWC, ($132.45)
/stocks/us/banks/nasdaq-fibk/first-interstate-bancsystem,FIBK, ($78.55)
/stocks/us/banks/nasdaq-umpq/umpqua-holdings,UMPQ, ($53.02)
/stocks/us/banks/nasdaq-act/enact-holdings,ACT, ($64.61)
/stocks/us/banks/nyse-nycb/new-york-community-bancorp,NYCB, ($11.06)
/stocks/us/banks/nyse-esnt/essent-group,ESNT, ($123.97)
/stocks/us/banks/nyse-sfbs/servisfirst-bancshares,SFBS, ($109)
/stocks/us/banks/nasdaq-ucbi/united-community-banks,UCBI, ($64.25)
/stocks/us/banks/nasdaq-umbf/umb-financial,UMBF, ($164.18)
/stocks/us/banks/nasdaq-cvbf/cvb-financial,CVBF, ($39.65)
/stocks/us/banks/nasdaq-indb/independent-bank,INDB, ($109.93)
/stocks/us/banks/nyse-mtg/mgic-investment,MTG, ($48.46)
/stocks/us/banks/nasdaq-tfsl/tfs-financial,TFSL, ($3.11)
/stocks/us/banks/nyse-asb/associated-banc-corp,ASB, ($35.65)
/stocks/us/banks/nasdaq-abcb/ameris-bancorp,ABCB, ($110.15)
/stocks/us/banks/nasdaq-ppbi/pacific-premier-bancorp,PPBI, ($60.14)
/stocks/us/banks/nyse-cbu/community-bank-system,CBU, ($78.18)
/stocks/us/banks/nasdaq-caty/cathay-general-bancorp,CATY, ($121.81)
/stocks/us/banks/nasdaq-banf/bancfirst,BANF, ($147.05)
/stocks/us/banks/nasdaq-fhb/first-hawaiian,FHB, ($44.5)
/stocks/us/banks/nasdaq-iboc/international-bancshares,IBOC, ($65.24)
/stocks/us/banks/nyse-rdn/radian-group,RDN, ($67.28)
/stocks/us/banks/nasdaq-fult/fulton-financial,FULT, ($39.08)
/stocks/us/banks/nyse-boh/bank-of-hawaii,BOH, ($122.61)
/stocks/us/banks/nasdaq-ebc/eastern-bankshares,EBC, ($6.68)
/stocks/us/banks/nasdaq-sfnc/simmons-first-national,SFNC, ($42.12)
/stocks/us/banks/nasdaq-coop/mr-cooper-group,COOP, ($242.76)
/stocks/us/banks/nasdaq-wsfs/wsfs-financial,WSFS, ($59.03)
/stocks/us/banks/nasdaq-tcbi/texas-capital-bancshares,TCBI, ($58.73)
/stocks/us/banks/nasdaq-pacw/pacwest-bancorp,PACW, ($66.52)
/stocks/us/banks/nyse-fbp/first-bancorp,FBP, ($38.7)
/stocks/us/banks/nyse-bku/bankunited,BKU, ($49.62)
/stocks/us/banks/nasdaq-colb/columbia-banking-system,COLB, ($44.77)
/stocks/us/banks/nyse-pfsi/pennymac-financial-services,PFSI, ($65.22)
/stocks/us/banks/nasdaq-frme/first-merchants,FRME, ($88.21)
/stocks/us/banks/nasdaq-ibtx/independent-bank-group,IBTX, ($103.56)
/stocks/us/banks/nyse-wd/walker-dunlop,WD, ($167.65)
/stocks/us/banks/nasdaq-aub/atlantic-union-bankshares,AUB, ($47.49)
/stocks/us/banks/nasdaq-wafd/washington-federal,WAFD, ($51.55)
/stocks/us/banks/nasdaq-ffbc/first-financial-bancorp,FFBC, ($44.33)
/stocks/us/banks/nasdaq-banr/banner,BANR, ($129.79)
/stocks/us/banks/nasdaq-wsbc/wesbanco,WSBC, ($42.78)
/stocks/us/banks/nasdaq-clbk/columbia-financial,CLBK, ($10.07)
/stocks/us/banks/nyse-ax/axos-financial,AX, ($97.3)
/stocks/us/banks/nysemkt-prk/park-national,PRK, ($188.66)
/stocks/us/banks/nasdaq-town/townebank,TOWN, ($50.35)
/stocks/us/banks/nasdaq-trmk/trustmark,TRMK, ($55.04)
/stocks/us/banks/nasdaq-rnst/renasant,RNST, ($61.76)
/stocks/us/banks/nasdaq-sybt/stock-yards-bancorp,SYBT, ($81.55)
/stocks/us/banks/nasdaq-htlf/heartland-financial-usa,HTLF, ($106.34)
/stocks/us/banks/nasdaq-lkfn/lakeland-financial,LKFN, ($92.56)
/stocks/us/banks/nasdaq-nbtb/nbt-bancorp,NBTB, ($79.28)
/stocks/us/banks/nyse-fbk/fb-financial,FBK, ($66.36)
/stocks/us/banks/nasdaq-efsc/enterprise-financial-services,EFSC, ($116.3)
