href,ticker,fair_value
/stocks/us/healthcare/nyse-unh/unitedhealth-group,UNH, ($802.92)
/stocks/us/healthcare/nyse-abt/abbott-laboratories,ABT, ($130.99)
/stocks/us/healthcare/nyse-cvs/cvs-health,CVS, ($192.18)
/stocks/us/healthcare/nyse-elv/elevance-health,ELV, ($703.63)
/stocks/us/healthcare/nyse-mdt/medtronic,MDT, ($109.31)
/stocks/us/healthcare/nasdaq-isrg/intuitive-surgical,ISRG, ($206.28)
/stocks/us/healthcare/nyse-ci/cigna,CI, ($551.93)
/stocks/us/healthcare/nyse-syk/stryker,SYK, ($245.98)
/stocks/us/healthcare/nyse-hum/humana,HUM, ($812.17)
/stocks/us/healthcare/nyse-bdx/becton-dickinson,BDX, ($323.8)
/stocks/us/healthcare/nyse-hca/hca-healthcare,HCA, ($486.49)
/stocks/us/healthcare/nyse-bsx/boston-scientific,BSX, ($38.14)
/stocks/us/healthcare/nyse-mck/mckesson,MCK, ($598.84)
/stocks/us/healthcare/nyse-cnc/centene,CNC, ($167.79)
/stocks/us/healthcare/nyse-ew/edwards-lifesciences,EW, ($80.39)
/stocks/us/healthcare/nasdaq-dxcm/dexcom,DXCM, ($51.1)
/stocks/us/healthcare/nasdaq-idxx/idexx-laboratories,IDXX, ($227.05)
/stocks/us/healthcare/nyse-rmd/resmed,RMD, ($204.61)
/stocks/us/healthcare/nyse-abc/amerisourcebergen,ABC, ($349.99)
/stocks/us/healthcare/nyse-veev/veeva-systems,VEEV, ($137.27)
/stocks/us/healthcare/nyse-bax/baxter-international,BAX, ($82.07)
/stocks/us/healthcare/nyse-zbh/zimmer-biomet-holdings,ZBH, ($155.77)
/stocks/us/healthcare/nyse-lh/laboratory-corporation-of-america-holdings,LH, ($331.11)
/stocks/us/healthcare/nasdaq-podd/insulet,PODD, ($97.61)
/stocks/us/healthcare/nyse-cah/cardinal-health,CAH, ($147.61)
/stocks/us/healthcare/nyse-moh/molina-healthcare,MOH, ($732.58)
/stocks/us/healthcare/nasdaq-holx/hologic,HOLX, ($22.64)
/stocks/us/healthcare/nyse-dgx/quest-diagnostics,DGX, ($281.61)
/stocks/us/healthcare/nyse-ste/steris,STE, ($66.16)
/stocks/us/healthcare/nasdaq-abmd/abiomed,ABMD, ($78.59)
/stocks/us/healthcare/nasdaq-algn/align-technology,ALGN, ($225.04)
/stocks/us/healthcare/nyse-coo/cooper-companies,COO, ($381.72)
/stocks/us/healthcare/nasdaq-hsic/henry-schein,HSIC, ($123.25)
/stocks/us/healthcare/nyse-tfx/teleflex,TFX, ($353.87)
/stocks/us/healthcare/nasdaq-swav/shockwave-medical,SWAV, ($296.05)
/stocks/us/healthcare/nasdaq-chng/change-healthcare,CHNG, ($42.31)
/stocks/us/healthcare/nyse-uhs/universal-health-services,UHS, ($228.81)
/stocks/us/healthcare/nasdaq-nvcr/novocure,NVCR, ($0.9)
/stocks/us/healthcare/nasdaq-achc/acadia-healthcare,ACHC, ($45.69)
/stocks/us/healthcare/nyse-agl/agilon-health,AGL, ($30.99)
/stocks/us/healthcare/nyse-che/chemed,CHE, ($215.41)
/stocks/us/healthcare/nyse-pen/penumbra,PEN, ($27.59)
/stocks/us/healthcare/nyse-sgfy/signify-health,SGFY, ($10.16)
/stocks/us/healthcare/nyse-gmed/globus-medical,GMED, ($36.89)
/stocks/us/healthcare/nasdaq-xray/dentsply-sirona,XRAY, ($65.07)
/stocks/us/healthcare/nasdaq-masi/masimo,MASI, ($80.16)
/stocks/us/healthcare/nyse-insp/inspire-medical-systems,INSP, ($14.69)
/stocks/us/healthcare/nyse-dva/davita,DVA, ($156.59)
/stocks/us/healthcare/nasdaq-qdel/quidelortho,QDEL, ($166.93)
/stocks/us/healthcare/nyse-nvst/envista-holdings,NVST, ($54.36)
/stocks/us/healthcare/nasdaq-opch/option-care-health,OPCH, ($35.08)
/stocks/us/healthcare/nyse-ehc/encompass-health,EHC, ($33.38)
/stocks/us/healthcare/nasdaq-hqy/healthequity,HQY, ($54.46)
/stocks/us/healthcare/nyse-blco/bausch-lomb,BLCO, ($26.92)
/stocks/us/healthcare/nyse-osh/oak-street-health,OSH,
/stocks/us/healthcare/nasdaq-ensg/ensign-group,ENSG, ($108.77)
/stocks/us/healthcare/nasdaq-lhcg/lhc-group,LHCG, ($79.52)
/stocks/us/healthcare/nyse-amn/amn-healthcare-services,AMN, ($111.58)
/stocks/us/healthcare/nyse-docs/doximity,DOCS, ($40.87)
/stocks/us/healthcare/nasdaq-gh/guardant-health,GH,
/stocks/us/healthcare/nyse-tdoc/teladoc-health,TDOC, ($52.93)
/stocks/us/healthcare/nyse-thc/tenet-healthcare,THC, ($163.02)
/stocks/us/healthcare/nasdaq-iart/integra-lifesciences-holdings,IART, ($76.26)
/stocks/us/healthcare/nyse-hae/haemonetics,HAE, ($138.62)
/stocks/us/healthcare/nasdaq-nari/inari-medical,NARI, ($127.13)
/stocks/us/healthcare/nasdaq-lnth/lantheus-holdings,LNTH, ($119.13)
/stocks/us/healthcare/nasdaq-mmsi/merit-medical-systems,MMSI, ($62.25)
/stocks/us/healthcare/nasdaq-mspr/msp-recovery,MSPR,
/stocks/us/healthcare/nasdaq-icui/icu-medical,ICUI,
/stocks/us/healthcare/nasdaq-pinc/premier,PINC, ($52.82)
/stocks/us/healthcare/nasdaq-pgny/progyny,PGNY, ($97.53)
/stocks/us/healthcare/nasdaq-neog/neogen,NEOG,
/stocks/us/healthcare/nasdaq-onem/1life-healthcare,ONEM,
/stocks/us/healthcare/nasdaq-prva/privia-health-group,PRVA, ($67.2)
/stocks/us/healthcare/nasdaq-axnx/axonics,AXNX, ($96.7)
/stocks/us/healthcare/nasdaq-rcm/r1-rcm,RCM, ($42.66)
/stocks/us/healthcare/nasdaq-ahco/adapthealth,AHCO, ($49.8)
/stocks/us/healthcare/nasdaq-staa/staar-surgical,STAA, ($72.44)
/stocks/us/healthcare/nyse-sem/select-medical-holdings,SEM, ($24.61)
/stocks/us/healthcare/nyse-enov/enovis,ENOV, ($53.84)
/stocks/us/healthcare/nasdaq-irtc/irhythm-technologies,IRTC, ($83.38)
/stocks/us/healthcare/nasdaq-cvet/covetrus,CVET, ($30.36)
/stocks/us/healthcare/nasdaq-amed/amedisys,AMED, ($100.96)
/stocks/us/healthcare/nasdaq-inmd/inmode,INMD, ($71.38)
/stocks/us/healthcare/nasdaq-pdco/patterson-companies,PDCO, ($33.38)
/stocks/us/healthcare/nasdaq-livn/livanova,LIVN, ($55.72)
/stocks/us/healthcare/nasdaq-crvl/corvel,CRVL, ($52.22)
/stocks/us/healthcare/nasdaq-sgry/surgery-partners,SGRY, ($70.9)
/stocks/us/healthcare/nasdaq-alhc/alignment-healthcare,ALHC,
/stocks/us/healthcare/nasdaq-tndm/tandem-diabetes-care,TNDM, ($77.04)
/stocks/us/healthcare/nyse-gkos/glaukos,GKOS, ($8.85)
/stocks/us/healthcare/nyse-cnmd/conmed,CNMD, ($112.89)
/stocks/us/healthcare/nyse-evh/evolent-health,EVH, ($59.73)
/stocks/us/healthcare/nasdaq-cert/certara,CERT, ($19.11)
/stocks/us/healthcare/nyse-itgr/integer-holdings,ITGR, ($132.03)
/stocks/us/healthcare/nasdaq-omcl/omnicell,OMCL, ($100.54)
/stocks/us/healthcare/nasdaq-lfst/lifestance-health-group,LFST, ($16.52)
/stocks/us/healthcare/nyse-agti/agiliti,AGTI, ($41.07)
/stocks/us/healthcare/nasdaq-mdrx/allscripts-healthcare-solutions,MDRX, ($43.67)
/stocks/us/healthcare/nasdaq-atrc/atricure,ATRC, ($95.24)
/stocks/us/healthcare/nasdaq-prct/procept-biorobotics,PRCT, ($54.64)
/stocks/us/healthcare/nasdaq-gdrx/goodrx-holdings,GDRX, ($17.67)
/stocks/us/healthcare/nasdaq-nuva/nuvasive,NUVA, ($65.76)
/stocks/us/healthcare/nasdaq-silk/silk-road-medical,SILK,
/stocks/us/healthcare/nasdaq-tmdx/transmedics-group,TMDX,
/stocks/us/healthcare/nasdaq-embc/embecta,EMBC, ($90.72)
/stocks/us/healthcare/nasdaq-dh/definitive-healthcare,DH, ($11.63)
/stocks/us/healthcare/nasdaq-adus/addus-homecare,ADUS, ($79.16)
/stocks/us/healthcare/nasdaq-ameh/apollo-medical-holdings,AMEH, ($21.23)
/stocks/us/healthcare/nyse-omi/owens-minor,OMI, ($65.79)
/stocks/us/healthcare/nasdaq-tvty/tivity-health,TVTY, ($44.62)
/stocks/us/healthcare/nyse-nvro/nevro,NVRO,
