RyanMeyers
Kip Tindell
Shannon Devine
William A. Tindell
Alan Rifkin
Steve Forbes
Christopher Horvers
Steve Kowalski
Matt McClintock
Joshua M. Siber
Simeon Gutman
Chris Horvers
Christopher Horvers 
Operator
Matthew McClintock
Farah Soi
Erin Reilly
Denise Chai
Matthew J. Fassler
Ryan Meyers 
Anne Rakunas
Simeon Ari Gutman
Kate McShane
Lee Giordano
John Heinbockel
Caitlin Morahan
Caitlin Churchill
ChrisHorvers
Jodi Taylor
Jeff Miller 
Ryan Meyers
KateMcShane
Joshua Siber
William Tindell
Matthew Nemer
Cody Ross
Dan Binder
Seth Sigman
Jeff Miller
Daniel Binder
William A. Kip Tindell
Jodi Lynn Taylor
Matthew Fassler
Satish Malhotra 
Melissa Meyer Reiff
Kate Howard
Katharine McShane
Tami Zakaria
Matt Nemer
Satish Malhotra
Matt Fassler
Unidentified Analyst
Aram Rubinson
Daniel Thomas Binder
Melissa Reiff
Steven Forbes
StevenForbes
Unknown Speaker
